"IDitin","IDesp","Any","Date","Nindiv","longitud","LAT","LNG"
"26","piepra","2000","2/3/2000",2,1017,41.287297144,1.87700083062
"26","piepra","2001","12/4/2001",1,1017,41.287297144,1.87700083062
"26","piepra","2006","22/4/2006",2,1017,41.287297144,1.87700083062
"26","piepra","2022","4/6/2022",3,1017,41.287297144,1.87700083062
"26","piepra","2015","11/4/2015",4,1017,41.287297144,1.87700083062
"26","piepra","2004","11/6/2004",3,1017,41.287297144,1.87700083062
"26","piepra","2017","23/5/2017",4,1017,41.287297144,1.87700083062
"26","piepra","2013","16/6/2013",2,1017,41.287297144,1.87700083062
"26","piepra","2009","22/3/2009",1,1017,41.287297144,1.87700083062
"26","piepra","2018","8/9/2018",1,1017,41.287297144,1.87700083062
"26","piepra","2017","22/4/2017",1,1017,41.287297144,1.87700083062
"26","piepra","2003","18/8/2003",1,1017,41.287297144,1.87700083062
"26","piepra","2007","30/4/2007",1,1017,41.287297144,1.87700083062
"26","piepra","2007","18/3/2007",2,1017,41.287297144,1.87700083062
"26","piepra","2015","10/5/2015",3,1017,41.287297144,1.87700083062
"26","piepra","2009","15/3/2009",1,1017,41.287297144,1.87700083062
"26","piepra","2014","4/5/2014",3,1017,41.287297144,1.87700083062
"26","piepra","2010","27/6/2010",1,1017,41.287297144,1.87700083062
"26","piepra","1999","25/5/1999",1,1017,41.287297144,1.87700083062
"26","piepra","1997","24/5/1997",1,1017,41.287297144,1.87700083062
"26","piepra","2010","4/6/2010",2,1017,41.287297144,1.87700083062
"26","piepra","2006","14/5/2006",1,1017,41.287297144,1.87700083062
"26","piepra","2010","25/9/2010",1,1017,41.287297144,1.87700083062
"26","piepra","2004","10/7/2004",1,1017,41.287297144,1.87700083062
"26","piepra","2017","6/4/2017",1,1017,41.287297144,1.87700083062
"26","piepra","2013","1/5/2013",1,1017,41.287297144,1.87700083062
"26","piepra","1999","20/5/1999",6,1017,41.287297144,1.87700083062
"27","piepra","2022","1/5/2022",7,2073,41.733086551,2.75046945391
"27","piepra","2001","2/6/2001",6,2073,41.733086551,2.75046945391
"27","piepra","2000","5/8/2000",3,2073,41.733086551,2.75046945391
"27","piepra","2001","12/4/2001",2,2073,41.733086551,2.75046945391
"27","piepra","1999","26/6/1999",2,2073,41.733086551,2.75046945391
"27","piepra","1999","1/5/1999",3,2073,41.733086551,2.75046945391
"27","piepra","2022","30/7/2022",2,2073,41.733086551,2.75046945391
"27","piepra","2022","8/7/2022",4,2073,41.733086551,2.75046945391
"27","piepra","2022","5/6/2022",15,2073,41.733086551,2.75046945391
"27","piepra","2022","24/6/2022",23,2073,41.733086551,2.75046945391
"27","piepra","1999","18/4/1999",9,2073,41.733086551,2.75046945391
"27","piepra","1997","17/9/1997",12,2073,41.733086551,2.75046945391
"27","piepra","1997","8/6/1997",4,2073,41.733086551,2.75046945391
"27","piepra","2022","15/7/2022",4,2073,41.733086551,2.75046945391
"27","piepra","1999","11/7/1999",6,2073,41.733086551,2.75046945391
"27","piepra","1997","28/7/1997",5,2073,41.733086551,2.75046945391
"27","piepra","1997","25/9/1997",12,2073,41.733086551,2.75046945391
"27","piepra","1999","20/3/1999",5,2073,41.733086551,2.75046945391
"27","piepra","1997","29/8/1997",3,2073,41.733086551,2.75046945391
"27","piepra","1997","6/5/1997",1,2073,41.733086551,2.75046945391
"27","piepra","1999","12/5/1999",7,2073,41.733086551,2.75046945391
"27","piepra","1998","15/8/1998",2,2073,41.733086551,2.75046945391
"27","piepra","1997","14/6/1997",4,2073,41.733086551,2.75046945391
"27","piepra","1997","23/7/1997",1,2073,41.733086551,2.75046945391
"27","piepra","1998","17/4/1998",5,2073,41.733086551,2.75046945391
"27","piepra","1999","11/9/1999",4,2073,41.733086551,2.75046945391
"27","piepra","1997","18/3/1997",3,2073,41.733086551,2.75046945391
"27","piepra","2001","17/3/2001",5,2073,41.733086551,2.75046945391
"27","piepra","1998","1/8/1998",3,2073,41.733086551,2.75046945391
"27","piepra","1999","2/6/1999",6,2073,41.733086551,2.75046945391
"27","piepra","2000","18/3/2000",7,2073,41.733086551,2.75046945391
"27","piepra","2000","13/5/2000",1,2073,41.733086551,2.75046945391
"27","piepra","2000","28/5/2000",12,2073,41.733086551,2.75046945391
"27","piepra","1997","15/7/1997",5,2073,41.733086551,2.75046945391
"27","piepra","1997","20/8/1997",4,2073,41.733086551,2.75046945391
"27","piepra","1999","28/8/1999",1,2073,41.733086551,2.75046945391
"27","piepra","2001","19/5/2001",7,2073,41.733086551,2.75046945391
"27","piepra","2000","15/7/2000",1,2073,41.733086551,2.75046945391
"27","piepra","1998","27/6/1998",15,2073,41.733086551,2.75046945391
"27","piepra","1999","29/5/1999",9,2073,41.733086551,2.75046945391
"27","piepra","2022","11/9/2022",1,2073,41.733086551,2.75046945391
"27","piepra","1997","27/5/1997",1,2073,41.733086551,2.75046945391
"27","piepra","1998","22/5/1998",3,2073,41.733086551,2.75046945391
"27","piepra","1999","22/5/1999",5,2073,41.733086551,2.75046945391
"27","piepra","2000","27/8/2000",4,2073,41.733086551,2.75046945391
"27","piepra","1997","10/5/1997",4,2073,41.733086551,2.75046945391
"27","piepra","2001","27/8/2001",1,2073,41.733086551,2.75046945391
"27","piepra","1998","5/6/1998",7,2073,41.733086551,2.75046945391
"27","piepra","2000","1/4/2000",11,2073,41.733086551,2.75046945391
"27","piepra","2001","6/4/2001",1,2073,41.733086551,2.75046945391
"27","piepra","1999","6/3/1999",2,2073,41.733086551,2.75046945391
"27","piepra","2022","5/4/2022",3,2073,41.733086551,2.75046945391
"27","piepra","2000","23/9/2000",1,2073,41.733086551,2.75046945391
"27","piepra","1999","24/7/1999",4,2073,41.733086551,2.75046945391
"27","piepra","1999","18/9/1999",2,2073,41.733086551,2.75046945391
"27","piepra","2001","3/3/2001",1,2073,41.733086551,2.75046945391
"27","piepra","1998","7/3/1998",1,2073,41.733086551,2.75046945391
"27","piepra","1997","8/8/1997",5,2073,41.733086551,2.75046945391
"27","piepra","2000","22/7/2000",2,2073,41.733086551,2.75046945391
"27","piepra","1999","24/4/1999",2,2073,41.733086551,2.75046945391
"27","piepra","2000","6/5/2000",2,2073,41.733086551,2.75046945391
"27","piepra","1998","9/5/1998",5,2073,41.733086551,2.75046945391
"27","piepra","2001","26/5/2001",5,2073,41.733086551,2.75046945391
"27","piepra","2001","16/6/2001",1,2073,41.733086551,2.75046945391
"27","piepra","1997","21/5/1997",6,2073,41.733086551,2.75046945391
"27","piepra","1998","29/5/1998",3,2073,41.733086551,2.75046945391
"27","piepra","2022","10/6/2022",23,2073,41.733086551,2.75046945391
"27","piepra","2001","31/3/2001",9,2073,41.733086551,2.75046945391
"27","piepra","1997","8/9/1997",7,2073,41.733086551,2.75046945391
"27","piepra","2001","23/6/2001",3,2073,41.733086551,2.75046945391
"27","piepra","1998","19/9/1998",2,2073,41.733086551,2.75046945391
"27","piepra","2001","10/3/2001",4,2073,41.733086551,2.75046945391
"27","piepra","1998","4/4/1998",10,2073,41.733086551,2.75046945391
"27","piepra","2001","30/6/2001",2,2073,41.733086551,2.75046945391
"27","piepra","1998","12/6/1998",12,2073,41.733086551,2.75046945391
"27","piepra","2000","15/4/2000",6,2073,41.733086551,2.75046945391
"27","piepra","1998","15/5/1998",2,2073,41.733086551,2.75046945391
"27","piepra","2000","29/7/2000",3,2073,41.733086551,2.75046945391
"27","piepra","1997","5/7/1997",1,2073,41.733086551,2.75046945391
"27","piepra","1998","26/9/1998",2,2073,41.733086551,2.75046945391
"27","piepra","2000","16/6/2000",8,2073,41.733086551,2.75046945391
"27","piepra","1997","21/6/1997",1,2073,41.733086551,2.75046945391
"27","piepra","1997","22/4/1997",3,2073,41.733086551,2.75046945391
"27","piepra","2022","22/5/2022",10,2073,41.733086551,2.75046945391
"27","piepra","1998","18/6/1998",2,2073,41.733086551,2.75046945391
"27","piepra","1999","1/4/1999",5,2073,41.733086551,2.75046945391
"27","piepra","2022","3/3/2022",12,2073,41.733086551,2.75046945391
"27","piepra","2022","21/8/2022",1,2073,41.733086551,2.75046945391
"27","piepra","2000","8/4/2000",5,2073,41.733086551,2.75046945391
"27","piepra","1999","10/4/1999",6,2073,41.733086551,2.75046945391
"27","piepra","1997","31/5/1997",2,2073,41.733086551,2.75046945391
"27","piepra","1999","14/8/1999",2,2073,41.733086551,2.75046945391
"27","piepra","1998","18/7/1998",8,2073,41.733086551,2.75046945391
"27","piepra","1999","11/6/1999",4,2073,41.733086551,2.75046945391
"27","piepra","2022","15/5/2022",6,2073,41.733086551,2.75046945391
"27","piepra","2022","17/4/2022",7,2073,41.733086551,2.75046945391
"27","piepra","2022","28/5/2022",19,2073,41.733086551,2.75046945391
"27","piepra","1999","7/8/1999",1,2073,41.733086551,2.75046945391
"27","piepra","2000","11/3/2000",11,2073,41.733086551,2.75046945391
"27","piepra","2000","16/9/2000",2,2073,41.733086551,2.75046945391
"27","piepra","1999","17/7/1999",6,2073,41.733086551,2.75046945391
"27","piepra","1998","26/3/1998",5,2073,41.733086551,2.75046945391
"27","piepra","1997","26/3/1997",3,2073,41.733086551,2.75046945391
"27","piepra","2001","28/4/2001",1,2073,41.733086551,2.75046945391
"27","piepra","2000","5/3/2000",6,2073,41.733086551,2.75046945391
"27","piepra","2000","1/7/2000",2,2073,41.733086551,2.75046945391
"27","piepra","1998","4/7/1998",8,2073,41.733086551,2.75046945391
"27","piepra","2001","12/5/2001",2,2073,41.733086551,2.75046945391
"27","piepra","1999","25/9/1999",6,2073,41.733086551,2.75046945391
"27","piepra","2022","6/5/2022",3,2073,41.733086551,2.75046945391
"27","piepra","2000","17/8/2000",5,2073,41.733086551,2.75046945391
"27","piepra","2022","17/6/2022",23,2073,41.733086551,2.75046945391
"27","piepra","2000","8/7/2000",4,2073,41.733086551,2.75046945391
"27","piepra","2001","24/3/2001",4,2073,41.733086551,2.75046945391
"27","piepra","2022","1/7/2022",12,2073,41.733086551,2.75046945391
"27","piepra","2022","27/4/2022",2,2073,41.733086551,2.75046945391
"27","piepra","2022","25/9/2022",4,2073,41.733086551,2.75046945391
"28","piepra","2008","28/6/2008",1,1714,41.7776297673,2.32807447661
"28","piepra","2013","4/9/2013",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","10/5/2007",4,1714,41.7776297673,2.32807447661
"28","piepra","2017","10/6/2017",9,1714,41.7776297673,2.32807447661
"28","piepra","2012","20/7/2012",6,1714,41.7776297673,2.32807447661
"28","piepra","2011","1/6/2011",1,1714,41.7776297673,2.32807447661
"28","piepra","2000","21/6/2000",1,1714,41.7776297673,2.32807447661
"28","piepra","2009","28/8/2009",1,1714,41.7776297673,2.32807447661
"28","piepra","2016","3/8/2016",3,1714,41.7776297673,2.32807447661
"28","piepra","2003","6/4/2003",2,1714,41.7776297673,2.32807447661
"28","piepra","2019","11/7/2019",6,1714,41.7776297673,2.32807447661
"28","piepra","2006","17/5/2006",3,1714,41.7776297673,2.32807447661
"28","piepra","2000","20/4/2000",1,1714,41.7776297673,2.32807447661
"28","piepra","2016","12/8/2016",1,1714,41.7776297673,2.32807447661
"28","piepra","2003","18/7/2003",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","2/8/2019",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","26/4/2007",1,1714,41.7776297673,2.32807447661
"28","piepra","2015","10/7/2015",1,1714,41.7776297673,2.32807447661
"28","piepra","2009","5/9/2009",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","30/6/2019",7,1714,41.7776297673,2.32807447661
"28","piepra","2016","7/7/2016",1,1714,41.7776297673,2.32807447661
"28","piepra","2016","14/6/2016",2,1714,41.7776297673,2.32807447661
"28","piepra","2017","2/7/2017",2,1714,41.7776297673,2.32807447661
"28","piepra","2020","20/5/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2001","27/5/2001",1,1714,41.7776297673,2.32807447661
"28","piepra","2017","7/7/2017",1,1714,41.7776297673,2.32807447661
"28","piepra","2014","15/5/2014",3,1714,41.7776297673,2.32807447661
"28","piepra","2005","30/9/2005",2,1714,41.7776297673,2.32807447661
"28","piepra","2000","30/5/2000",2,1714,41.7776297673,2.32807447661
"28","piepra","1998","13/7/1998",2,1714,41.7776297673,2.32807447661
"28","piepra","2019","1/6/2019",8,1714,41.7776297673,2.32807447661
"28","piepra","2004","11/6/2004",2,1714,41.7776297673,2.32807447661
"28","piepra","1998","9/6/1998",3,1714,41.7776297673,2.32807447661
"28","piepra","2021","5/7/2021",7,1714,41.7776297673,2.32807447661
"28","piepra","2008","5/7/2008",1,1714,41.7776297673,2.32807447661
"28","piepra","2018","6/8/2018",1,1714,41.7776297673,2.32807447661
"28","piepra","2022","9/8/2022",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","18/4/2007",3,1714,41.7776297673,2.32807447661
"28","piepra","2015","26/6/2015",3,1714,41.7776297673,2.32807447661
"28","piepra","2020","20/6/2020",5,1714,41.7776297673,2.32807447661
"28","piepra","2001","7/8/2001",1,1714,41.7776297673,2.32807447661
"28","piepra","2015","12/7/2015",1,1714,41.7776297673,2.32807447661
"28","piepra","2020","8/5/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2018","26/4/2018",1,1714,41.7776297673,2.32807447661
"28","piepra","1998","10/8/1998",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","18/5/2007",8,1714,41.7776297673,2.32807447661
"28","piepra","2016","25/7/2016",5,1714,41.7776297673,2.32807447661
"28","piepra","2007","24/6/2007",3,1714,41.7776297673,2.32807447661
"28","piepra","2020","5/7/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2003","29/5/2003",1,1714,41.7776297673,2.32807447661
"28","piepra","2015","13/6/2015",1,1714,41.7776297673,2.32807447661
"28","piepra","2020","26/7/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2012","10/8/2012",4,1714,41.7776297673,2.32807447661
"28","piepra","2010","23/6/2010",2,1714,41.7776297673,2.32807447661
"28","piepra","2004","13/9/2004",4,1714,41.7776297673,2.32807447661
"28","piepra","2018","4/9/2018",1,1714,41.7776297673,2.32807447661
"28","piepra","2011","11/5/2011",1,1714,41.7776297673,2.32807447661
"28","piepra","2015","18/4/2015",1,1714,41.7776297673,2.32807447661
"28","piepra","2004","19/8/2004",1,1714,41.7776297673,2.32807447661
"28","piepra","2012","26/7/2012",3,1714,41.7776297673,2.32807447661
"28","piepra","1999","30/4/1999",2,1714,41.7776297673,2.32807447661
"28","piepra","2006","5/7/2006",1,1714,41.7776297673,2.32807447661
"28","piepra","1998","30/6/1998",4,1714,41.7776297673,2.32807447661
"28","piepra","2007","16/9/2007",1,1714,41.7776297673,2.32807447661
"28","piepra","2013","2/8/2013",2,1714,41.7776297673,2.32807447661
"28","piepra","2011","17/6/2011",1,1714,41.7776297673,2.32807447661
"28","piepra","2020","6/6/2020",6,1714,41.7776297673,2.32807447661
"28","piepra","2004","6/6/2004",3,1714,41.7776297673,2.32807447661
"28","piepra","2003","21/6/2003",2,1714,41.7776297673,2.32807447661
"28","piepra","2000","26/4/2000",1,1714,41.7776297673,2.32807447661
"28","piepra","2022","8/7/2022",21,1714,41.7776297673,2.32807447661
"28","piepra","2010","28/6/2010",2,1714,41.7776297673,2.32807447661
"28","piepra","2013","24/4/2013",1,1714,41.7776297673,2.32807447661
"28","piepra","2004","10/8/2004",2,1714,41.7776297673,2.32807447661
"28","piepra","2000","1/8/2000",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","10/6/2019",3,1714,41.7776297673,2.32807447661
"28","piepra","2008","2/8/2008",1,1714,41.7776297673,2.32807447661
"28","piepra","2017","22/6/2017",2,1714,41.7776297673,2.32807447661
"28","piepra","2021","28/5/2021",1,1714,41.7776297673,2.32807447661
"28","piepra","2015","28/6/2015",3,1714,41.7776297673,2.32807447661
"28","piepra","2022","18/6/2022",10,1714,41.7776297673,2.32807447661
"28","piepra","2021","1/7/2021",4,1714,41.7776297673,2.32807447661
"28","piepra","2019","30/5/2019",4,1714,41.7776297673,2.32807447661
"28","piepra","2015","8/5/2015",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","31/7/2019",1,1714,41.7776297673,2.32807447661
"28","piepra","2006","9/5/2006",3,1714,41.7776297673,2.32807447661
"28","piepra","2000","4/7/2000",1,1714,41.7776297673,2.32807447661
"28","piepra","2004","24/8/2004",1,1714,41.7776297673,2.32807447661
"28","piepra","2009","3/6/2009",2,1714,41.7776297673,2.32807447661
"28","piepra","2013","22/5/2013",1,1714,41.7776297673,2.32807447661
"28","piepra","2016","6/6/2016",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","19/4/2007",1,1714,41.7776297673,2.32807447661
"28","piepra","2007","9/6/2007",3,1714,41.7776297673,2.32807447661
"28","piepra","2008","30/8/2008",1,1714,41.7776297673,2.32807447661
"28","piepra","2022","4/6/2022",2,1714,41.7776297673,2.32807447661
"28","piepra","2013","26/7/2013",2,1714,41.7776297673,2.32807447661
"28","piepra","2018","24/8/2018",1,1714,41.7776297673,2.32807447661
"28","piepra","2008","12/7/2008",1,1714,41.7776297673,2.32807447661
"28","piepra","1999","8/9/1999",1,1714,41.7776297673,2.32807447661
"28","piepra","2008","9/8/2008",4,1714,41.7776297673,2.32807447661
"28","piepra","2021","19/7/2021",3,1714,41.7776297673,2.32807447661
"28","piepra","2020","6/8/2020",2,1714,41.7776297673,2.32807447661
"28","piepra","2004","17/6/2004",2,1714,41.7776297673,2.32807447661
"28","piepra","2022","14/5/2022",3,1714,41.7776297673,2.32807447661
"28","piepra","2020","13/6/2020",3,1714,41.7776297673,2.32807447661
"28","piepra","2020","29/6/2020",6,1714,41.7776297673,2.32807447661
"28","piepra","2005","12/7/2005",2,1714,41.7776297673,2.32807447661
"28","piepra","2022","29/6/2022",17,1714,41.7776297673,2.32807447661
"28","piepra","2004","31/7/2004",6,1714,41.7776297673,2.32807447661
"28","piepra","2020","7/3/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","13/7/2019",3,1714,41.7776297673,2.32807447661
"28","piepra","2003","14/6/2003",3,1714,41.7776297673,2.32807447661
"28","piepra","2011","6/4/2011",1,1714,41.7776297673,2.32807447661
"28","piepra","2021","29/7/2021",1,1714,41.7776297673,2.32807447661
"28","piepra","2017","16/6/2017",3,1714,41.7776297673,2.32807447661
"28","piepra","2017","2/6/2017",3,1714,41.7776297673,2.32807447661
"28","piepra","2006","14/6/2006",2,1714,41.7776297673,2.32807447661
"28","piepra","2022","12/7/2022",18,1714,41.7776297673,2.32807447661
"28","piepra","2021","5/6/2021",3,1714,41.7776297673,2.32807447661
"28","piepra","2018","18/7/2018",1,1714,41.7776297673,2.32807447661
"28","piepra","2020","11/3/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2014","26/8/2014",1,1714,41.7776297673,2.32807447661
"28","piepra","2020","27/6/2020",1,1714,41.7776297673,2.32807447661
"28","piepra","2005","16/8/2005",1,1714,41.7776297673,2.32807447661
"28","piepra","2005","23/5/2005",1,1714,41.7776297673,2.32807447661
"28","piepra","2014","8/6/2014",3,1714,41.7776297673,2.32807447661
"28","piepra","2004","2/8/2004",4,1714,41.7776297673,2.32807447661
"28","piepra","2010","8/8/2010",1,1714,41.7776297673,2.32807447661
"28","piepra","2019","15/6/2019",4,1714,41.7776297673,2.32807447661
"28","piepra","2016","29/7/2016",2,1714,41.7776297673,2.32807447661
"28","piepra","2006","4/8/2006",1,1714,41.7776297673,2.32807447661
"28","piepra","2016","15/4/2016",1,1714,41.7776297673,2.32807447661
"28","piepra","2017","6/5/2017",3,1714,41.7776297673,2.32807447661
